candle_24h,PQ1,PQ3,pClose,previousClose,Pmax,Pmed,Pmin,V,V_EUR,nb,return,previousV,returnV
16046,520.0,600.24,519.0,631.99996,739.98,558.439845,432.0,1193.7432580200032,,3578.0,-0.1787974163795833,810.7770557700011,0.32081119593940766
16047,545.0,579.7321125,605.0,519.0,605.0,555.01,501.2345,353.77485876999987,,1440.0,0.16570327552986513,1193.7432580200032,-2.3743021258503085
16048,643.0097575,667.0,667.7066599999997,605.0,690.0,655.49992,585.0,494.4197141800008,,2288.0,0.10364737190082596,353.77485876999987,0.2844644972202648
16049,683.00001,700.0,706.0,667.7066599999997,714.99,690.200045,659.13001,492.11270685000017,,1444.0,0.057350543725294426,494.4197141800008,-0.004687965374370738
16050,641.2767,665.1,652.62679,706.0,708.49999,651.09363,603.0,566.5609397100008,,2681.0,-0.07559944759206795,492.11270685000017,0.13140375137422566
16051,633.20037,642.63758,639.55485,652.62679,669.91,637.39494,610.1,146.14270585000008,,776.0,-0.02002973246010946,566.5609397100008,-2.8767650866647783
16052,633.98689,650.0,641.70768,639.55485,669.987,640.0,618.15612,346.1098302200004,,1544.0,0.0033661381818932256,146.14270585000008,0.5777562695716955
16053,628.0,635.3172,628.40001,641.70768,643.0,631.0,620.1,127.58141866000008,,771.0,-0.02073790047206546,346.1098302200004,-1.7128545352075972
16054,615.4412325000002,627.8116200000002,629.26001,628.40001,635.0,622.1951349999998,605.0,231.53993381999942,,1158.0,0.0013685550386926533,127.58141866000008,0.448987409838414
16055,522.2740399999999,589.01427,519.0,629.26001,634.6,554.0,490.00001,1077.620795379999,,4591.0,-0.1752217020751088,231.53993381999942,0.7851378380849156
16056,502.131,520.5712350000001,503.41226,519.0,550.0,511.0,484.73952,659.0817283100001,,2522.0,-0.030034181117533826,1077.620795379999,-0.6350336370926344
16057,358.0,416.0,386.67544,503.41226,503.6,394.1636,242.95911,2528.6003121599992,,8055.0,-0.23189109458716795,659.0817283100001,0.7393491865280225
16058,448.0161775,495.43358,505.0,386.67544,510.0,483.62799,369.0,1196.741821239998,,4136.0,0.3060048499589217,2528.6003121599992,-1.1129037753021807
16059,489.83135999999996,507.62568,476.01,505.0,526.54737,499.71817999999996,454.0,856.9355861400005,,3353.0,-0.05740594059405942,1196.741821239998,-0.3965364965535253
16060,450.0,461.2,451.0,476.01,489.0,455.01099999999997,430.1,398.50140782,,1001.0,-0.05254091300602927,856.9355861400005,-1.1503953795994408
16061,460.0,476.99671,461.99,451.0,490.0,470.0,440.40001,479.1749396100012,,1137.0,0.024368070953436828,398.50140782,0.16835924653251091
16062,469.9,478.19693,480.0,461.99,484.99998,473.0,457.0,287.53990823,,1033.0,0.038983527781986604,479.1749396100012,-0.666464118179778
16063,478.09,484.98998,485.79869,480.0,499.0,481.25509000000005,469.01,298.35509127000097,,1013.0,0.012080604166666712,287.53990823,0.036249366464518026
16064,485.7157975,493.26790250000005,497.4011,485.79869,498.9999,488.5,477.1,162.45040901000004,,776.0,0.023883164444103305,298.35509127000097,-0.8365918133923256
16065,520.0,543.2989749999998,549.0,497.4011,559.89,532.0,492.1,999.939319879986,,3983.0,0.10373700420043304,162.45040901000004,0.8375397328814937
16066,530.1,543.90536,532.79182,549.0,555.34519,535.6700599999998,520.1,461.00876936000014,,2011.0,-0.029523096539162057,999.939319879986,-1.1690245095948206
16067,528.0,536.0,533.29,532.79182,541.3,532.3317049999998,518.88,219.2818239400004,,864.0,0.0009350368780059984,461.00876936000014,-1.1023574187623537
16068,528.5,535.0,535.35,533.29,539.9,530.2387349999998,525.0,131.01555154000002,,758.0,0.003862813853625719,219.2818239400004,-0.6737083602861607
16069,537.1515899999998,540.01,540.01,535.35,543.49,539.0,533.2,174.6679610400003,,868.0,0.008704585785000406,131.01555154000002,0.2499165229850227
16070,537.21,539.9,539.0,540.01,542.98998,539.0,530.857,165.90095081999976,,763.0,-0.0018703357345234177,174.6679610400003,-0.052844846136612125
16071,542.98988,545.0,547.9,539.0,548.0,544.0,535.2154,212.67696733999958,,773.0,0.016512059369202185,165.90095081999976,0.21993926801307334
16072,548.9999975000002,564.88,565.0,547.9,575.0,555.9435950000002,542.9,482.20429038000015,,1684.0,0.031210074831173613,212.67696733999958,0.5589484133946633
16073,585.0,594.9999,595.0,565.0,599.99,590.0199200000002,562.0,625.9969217400014,,1993.0,0.05309734513274336,482.20429038000015,0.229701818597318
16074,595.0,607.5624849999998,609.70664,595.0,611.74999,600.39999,583.0,587.7707917599984,,1439.0,0.02471704201680671,625.9969217400014,-0.06503577672776187
16075,627.249995,674.0,665.8,609.70664,698.4291099999997,659.38825,595.0,1143.7646629999942,,3295.0,0.092000572603244,587.7707917599984,0.486108628134806
16076,675.11378,708.50097,673.56807,665.8,734.9,688.6461650000001,618.0,1399.7235318299984,,4772.0,0.011667272454190568,1143.7646629999942,0.18286387490775663
16077,625.0,661.59638,592.0,673.56807,697.13,645.0,590.0,1104.1600158599954,,4117.0,-0.12109848081130098,1399.7235318299984,-0.2676817777537415
16078,604.0,622.1604775000002,613.47231,592.0,640.0,611.4,550.0,523.2725165300013,,2374.0,0.036270793918918916,1104.1600158599954,-1.1101051191873355
16079,603.6974799999998,619.0752425000002,614.22456,613.47231,626.9999,610.7319200000002,590.0,583.3343305100009,,2142.0,0.001226216713839951,523.2725165300013,0.1029629336704534
16080,612.56,619.0,625.73866,614.22456,630.0,616.2,605.0,323.04737919,,1151.0,0.018745749925727462,583.3343305100009,-0.8057237671224484
16081,643.61542,649.9053174999998,653.89888,625.73866,658.99999,643.61542,623.3,561.2567919500002,,2624.0,0.04500316473973333,323.04737919,0.4244214344959253
16082,625.99,637.51,625.2666,653.89888,659.98,630.5,613.00555,477.7579309200029,,1667.0,-0.043787014897471485,561.2567919500002,-0.17477231800047002
16083,602.91132,613.5000075,611.8,625.2666,628.3695,608.02,590.0,607.2936935300038,,2978.0,-0.021537373018165502,477.7579309200029,0.21330002927751646
16084,609.2159,613.9,609.2159,611.8,621.5934599999998,611.98,603.0,274.65847099000007,,1088.0,-0.004223765936580454,607.2936935300038,-1.2110867046664455
16085,620.0,624.96,624.7,609.2159,629.331,622.2,605.105,346.3636419700002,,1142.0,0.02541644103510761,274.65847099000007,0.20702280000338705
16086,613.48,621.9588,610.0,624.7,626.61,617.11,610.0,293.7493758000008,,1269.0,-0.023531295021610443,346.3636419700002,-0.17911277607555426
16087,584.97,604.0,585.3682200000002,610.0,615.49,591.53,562.25141,684.7349928299999,,3003.0,-0.04037996721311446,293.7493758000008,0.5710028275523954
16088,594.0,600.1105249999998,596.9730000000002,585.3682200000002,608.991,597.5,585.3682200000002,282.1811189999994,,954.0,0.019824752358438592,684.7349928299999,-1.4265797628720913
16089,602.9927749999998,610.277655,612.55555,596.9730000000002,690.0010000000003,607.99,593.24,331.49333765000017,,1235.0,0.026102604305387096,282.1811189999994,0.14875779706337863
16090,609.9895,614.0826825,613.98,612.55555,624.07705,611.9514,603.11,186.07922890000003,,1036.0,0.002325421751545601,331.49333765000017,-0.7814634100195377
16091,609.0,612.0,611.0926400000002,613.98,620.0,610.8969999999998,600.17898,240.35885872999992,,925.0,-0.00470269389882379,186.07922890000003,0.22582745698161816
16092,606.01,608.5045,605.726,611.0926400000002,615.0,607.3,601.17515,248.13988207000008,,948.0,-0.008782039986605282,240.35885872999992,0.03135740726194566
16093,603.25275,607.00342,603.0,605.726,609.9999,605.9779,600.12,186.7750107099997,,868.0,-0.0045003846623720934,248.13988207000008,-0.3285496872773837
16094,585.515,593.6716649999997,580.0,603.0,606.0,589.7330000000002,576.0,461.40820413000085,,1895.0,-0.03814262023217247,186.7750107099997,0.5952065675508097
16095,586.94917,594.95,592.88444,580.0,599.0,590.0,576.0,191.33798754,,766.0,0.022214551724138,461.40820413000085,-1.4114824769626135
16096,597.053,605.0,595.7,592.88444,610.0,601.06,588.8,236.82064424999984,,1035.0,0.0047489186931605155,191.33798754,0.19205528662436225
16097,570.00001,594.0,548.15039,595.7,603.99,582.90475,535.0,632.4594848000006,,2267.0,-0.07982140339096865,236.82064424999984,0.625556023837814
16098,575.02,587.9999,584.0,548.15039,605.0,582.38054,545.1,540.0983028900004,,1717.0,0.06540104805909193,632.4594848000006,-0.17100809503711972
16099,584.0,589.5531700000001,581.01001,584.0,598.0,587.6336150000002,575.0,240.5632734800008,,994.0,-0.005119845890411018,540.0983028900004,-1.245140312055578
16100,582.1055200000002,593.60548,592.0,581.01001,598.8978,589.0889,575.00555,374.2748420800017,,1481.0,0.018915319548453283,240.5632734800008,0.3572550264316721
16101,592.0,594.5295,595.88999,592.0,596.74,593.16,584.01,198.4378504900008,,863.0,0.0065709290540540725,374.2748420800017,-0.8861061090704629
16102,597.0,601.63458,600.84909,595.88999,605.5,599.979,593.1799900000002,229.5802586699997,,695.0,0.008322173695181614,198.4378504900008,0.13564932960879358
16103,602.90001,606.0,602.56,600.84909,610.0,604.6,599.88,150.36622540999986,,565.0,0.002847487045374237,229.5802586699997,-0.5268073534732212
16104,596.488025,599.981,598.4,602.56,604.48199,597.9648599999998,594.0,208.41462709999973,,796.0,-0.006903876792352577,150.36622540999986,0.2785236453780549
16105,594.0,597.99,595.65,598.4,600.88324,595.9781049999998,590.0,292.6206602000001,,1092.0,-0.004595588235294118,208.41462709999973,0.28776516682877856
16106,592.10001,595.99,590.0,595.65,598.741,593.99,590.0,229.8458542000003,,972.0,-0.009485436078233824,292.6206602000001,-0.27311698189420597
16107,577.0205,586.01,568.9891,590.0,594.994,583.10001,561.0,587.6799864599976,,2879.0,-0.035611694915254226,229.8458542000003,0.6088928336924989
16108,524.12347,546.7033700000002,525.0,568.9891,570.0,534.17178,502.1,1448.689477350004,,5208.0,-0.07731097133495178,587.6799864599976,0.5943368156887537
16109,513.23176,528.8933549999998,506.95623,525.0,539.5377,521.01,502.2,366.53079925,,1446.0,-0.034369085714285715,1448.689477350004,-2.9524358670931092
16110,511.45543,524.9155099999998,507.00361,506.95623,537.26975,518.06,501.1,449.10112124000176,,1874.0,9.345974503553404e-05,366.53079925,0.18385686003637433
16111,473.21,503.11,504.99,507.00361,522.4395900000002,493.933385,402.10001,1454.2792443199994,,4484.0,-0.0039715890780343205,449.10112124000176,0.691186460238594
16112,487.0,509.98,498.4854,504.99,524.97,497.96819000000005,470.0,1109.3538978399997,,2681.0,-0.012880651102001985,1454.2792443199994,-0.3109245364816374
16113,487.000265,496.01,492.17151,498.4854,503.1,492.994,478.0,578.0048268599987,,1486.0,-0.012666148296419657,1109.3538978399997,-0.9192813732482922
16114,465.0,487.45599999999996,452.30001,492.17151,498.972,480.5,450.0,931.4185117700019,,2569.0,-0.08101139377206124,578.0048268599987,0.37943596830430265
16115,453.3091375,491.329045,497.0,452.30001,518.76576,470.00585,430.0,1789.8213450799913,,4396.0,0.09882818706990523,931.4185117700019,0.4796025232739781
16116,480.0,485.9,483.0,497.0,495.0,482.99,471.0,410.3106737099983,,1616.0,-0.028169014084507043,1789.8213450799913,-3.3621125643565666
16117,450.50001,466.0,454.0,483.0,489.88,459.60366,440.0,911.9658399000026,,2640.0,-0.06004140786749481,410.3106737099983,0.5500810932183721
16118,465.0,475.07,465.02,454.0,485.0,470.5,450.0,886.9955117300027,,2373.0,0.024273127753303925,911.9658399000026,-0.028151583451981158
16119,460.05400999999995,465.44480999999996,463.0,465.02,474.00885999999997,463.0,450.0,509.40384399000214,,1777.0,-0.0043438991871316964,886.9955117300027,-0.7412422819239883
16120,459.0,461.8871,457.0,463.0,464.0,460.01,455.0,379.26309695,,1369.0,-0.012958963282937363,509.40384399000214,-0.34314107564533025
16121,423.94482,444.77145,407.0,457.0,463.55555,436.83,406.34831,1602.2078796799995,,4008.0,-0.10940919037199123,379.26309695,0.7632872102552959
16122,410.40157999999997,425.0,421.0,407.0,437.0,417.37,390.18,1147.1713168800045,,3350.0,0.0343980343980344,1602.2078796799995,-0.3966596410704996
16123,420.03577500000006,440.0,443.98,421.0,452.0,434.17,410.077,1080.2285068899996,,2750.0,0.054584323040380085,1147.1713168800045,-0.06197097147781689
16124,445.68785999999994,457.274195,444.08659000000006,443.98,468.9999,452.9934,435.01,1061.6848968400002,,2772.0,0.0002400783819091844,1080.2285068899996,-0.01746620876419419
16125,414.589825,424.9951,405.0107,444.08659000000006,447.3,418.749515,401.0,1055.8845929600052,,4088.0,-0.08799160091728972,1061.6848968400002,-0.005493312355031876
16126,357.78777,386.0,390.0,405.0107,410.2472,373.7977,320.11002,2228.749397939982,,6628.0,-0.03706247760861623,1055.8845929600052,0.5262434646371852
16127,422.29,431.41,432.71612000000016,390.0,441.03,427.0,370.5,1867.346843779984,,6817.0,0.10952851282051324,2228.749397939982,-0.19353798966903618
16128,429.27553,433.19185,428.94449,432.71612000000016,438.01,431.1333,423.15441,888.3220917400017,,2809.0,-0.008716176323637142,1867.346843779984,-1.1021056001459073
16129,413.10582,422.5,409.6279,428.94449,432.0,417.37715,400.0,1343.5380263899958,,4456.0,-0.04503284329401228,888.3220917400017,0.33881879463667386
16130,412.1311,417.999595,418.1,409.6279,420.66660999999993,414.8976,406.01,391.1513000200012,,1547.0,0.02068242910211929,1343.5380263899958,-2.4348295054146445
16131,415.70036,418.91794,417.5627,418.1,422.12088,417.0324,412.01,317.07488352999934,,1425.0,-0.0012850992585506243,391.1513000200012,-0.23362435922173344
16132,431.4698475,476.9058575,482.494,417.5627,506.9,457.0,412.89,2820.501718090036,,7532.0,0.1555007188142045,317.07488352999934,0.8875820987818035
16133,487.67022,495.0,489.37083,482.494,505.6423,490.6264,477.81300000000016,1806.6173746599966,,6387.0,0.01425267464465864,2820.501718090036,-0.5612059075989188
16134,480.437465,485.98093,487.7992,489.37083,492.0,483.05729,471.1,873.9203831799985,,2807.0,-0.0032115318356837307,1806.6173746599966,-1.067256250605032
16135,479.03,485.90487,479.46337,487.7992,490.0,481.0164,475.0,705.3373759900003,,2301.0,-0.01708865041189077,873.9203831799985,-0.23901045503703494
16136,459.0,469.5868,461.9,479.46337,485.0,464.09,450.0,1197.8175075599984,,3787.0,-0.03663130720496963,705.3373759900003,0.41114788226229854
16137,450.29812,458.94851,453.79562,461.9,464.83569000000006,453.76717,445.01,550.1564369999992,,2487.0,-0.017545745832431122,1197.8175075599984,-1.1772307420261996
16138,457.36718,465.14062,463.0,453.79562,470.51535,462.01,448.83,643.0319404099979,,2585.0,0.020283095724899145,550.1564369999992,0.14443373271750884
16139,455.0,460.36072,454.872,463.0,466.0,457.0,451.0,574.1098898199998,,2363.0,-0.017555075593952574,643.0319404099979,-0.12005027576098222
16140,454.4,458.012185,457.42613,454.872,462.0,455.966,451.1,447.58652548999913,,1904.0,0.005615052146538023,574.1098898199998,-0.28267911816935987
16141,459.95,462.998905,460.21265,457.42613,470.0,461.32627,455.711,563.1044016900016,,2423.0,0.006091737697625616,447.58652548999913,0.20514468694136936
16142,462.78828,465.7836,463.18249000000003,460.21265,468.0,464.3,458.0,398.54080354000035,,1602.0,0.00645319071520519,563.1044016900016,-0.41291530675976196
16143,459.70144000000016,462.70384,457.68211,463.18249000000003,466.88,461.2,455.3,475.6213902099994,,2023.0,-0.011875189841481285,398.54080354000035,0.1620629102403614
16144,457.61,460.0,459.70056,457.68211,464.94,458.7001,453.01,343.4442800199993,,1404.0,0.0044101570847940134,475.6213902099994,-0.3848575092946756
16145,457.66971,459.127505,457.031,459.70056,461.17,458.183375,456.77,147.5645799600001,,790.0,-0.0058071715205218226,343.4442800199993,-1.3274167833032546
16146,450.0,454.1715,448.93918,457.031,460.58,451.66798,447.0,476.4013810700001,,1896.0,-0.017705188488308318,147.5645799600001,0.6902515697402697
16147,440.0,445.002275,446.02099999999996,448.93918,455.0,442.47124,435.0,853.8866388000013,,3502.0,-0.0065001677955574075,476.4013810700001,0.44207889030854874
16148,441.0024975,445.12347750000004,441.22593,446.02099999999996,451.26151,442.93314,436.3762,571.8092151800014,,2442.0,-0.01075077182464505,853.8866388000013,-0.4933068865131947
16149,428.0,434.0,425.97207,441.22593,441.22483,430.14698,420.0,735.3282750500009,,2500.0,-0.034571540253765166,571.8092151800014,0.22237559117236522
16150,419.0566425,426.51278,416.53576,425.97207,440.60377,421.54671,412.10905,1103.66085876,,3534.0,-0.022152414828512226,735.3282750500009,0.33373710844818144
16151,406.4142175,412.4819275,411.21662,416.53576,419.52362,409.423365,400.0,736.1853497400026,,2566.0,-0.012769948011186236,1103.66085876,-0.49916167056268945
16152,411.969,414.26524500000005,411.34,411.21662,417.99999,413.0,408.34723,290.05545421,,1211.0,0.00030003651117005084,736.1853497400026,-1.5380848353467087
16153,408.661605,420.5204675,422.82322,411.34,430.0,413.35108,403.61535,872.4914026700034,,2434.0,0.027916613993290262,290.05545421,0.6675549428654878
16154,419.84003,422.4899975,423.14,422.82322,429.7,421.09587,415.14,689.7795415200023,,2322.0,0.0007492019951032829,872.4914026700034,-0.26488443067965756
16155,420.0,425.87379,425.3,423.14,428.4,424.03257,415.39,785.6592944100007,,2255.0,0.005104693482062735,689.7795415200023,0.12203731766706878
16156,387.010265,411.638935,367.50812,425.3,426.36300000000006,397.12,360.0,2198.468167939983,,7755.0,-0.13588497531154478,785.6592944100007,0.6426333090161672
16157,375.833655,383.99309,379.84,367.50812,395.0,379.0,361.76119,1221.351832259999,,4546.0,0.0335553946399877,2198.468167939983,-0.8000285502269401
16158,368.98713,373.83,364.0,379.84,379.5,371.26,362.1,443.92634756999985,,1945.0,-0.04170176916596456,1221.351832259999,-1.751248802747424
16159,333.1951675,351.0,340.1,364.0,365.4149,341.205,321.842,1378.025186449995,,4716.0,-0.06565934065934059,443.92634756999985,0.6778532410473408
16160,333.0,339.938355,334.1305,340.1,353.8709,336.08138,325.12,813.517643770003,,3291.0,-0.017552190532196525,1378.025186449995,-0.6939094031986222
16161,352.22645,360.54466,357.12,334.1305,444.80067,357.50081,331.3305,1565.3529688699973,,5849.0,0.06880395534080254,813.517643770003,0.48029763257978286
16162,326.36619,356.39134,325.9989700000001,357.12,370.0,336.55734,321.0,1771.9095156199885,,6428.0,-0.08714446124551943,1565.3529688699973,0.11657285258029519
16163,318.24147999999997,328.0,327.25,325.9989700000001,339.1201,322.2,307.0009,1365.8287422399815,,5979.0,0.0038375274621263384,1771.9095156199885,-0.2973145613512481
16164,326.568905,332.0,331.61926,327.25,337.0,330.017,317.2,751.3429147600003,,2907.0,0.013351443850267371,1365.8287422399815,-0.8178500327992909
16165,330.8588450000001,333.33333,338.99,331.61926,340.0,332.36681,325.47492,393.5841311299996,,1715.0,0.02222651362288189,751.3429147600003,-0.908976646499587
16166,335.70995,339.341995,337.54472999999996,338.99,344.43300000000005,337.271,330.51,275.12296380999925,,1435.0,-0.00426345909908845,393.5841311299996,-0.4305753532148265
16167,332.31,335.3327700000001,331.62,337.54472999999996,338.39271,333.1040000000001,325.186,598.0884042900012,,2125.0,-0.01755242927359586,275.12296380999925,0.5399961580318525
16168,332.16304,334.0,334.28,331.62,338.0,333.0,330.11001,537.2504766800033,,2173.0,0.0080212291176647,598.0884042900012,-0.11323941113268503
16169,328.326925,331.61557,324.0,334.28,335.87,330.0,323.5,788.4830256200052,,2028.0,-0.030752662438674087,537.2504766800033,0.3186277202891603
16170,286.5,304.5,264.72211,324.0,325.7725200000001,292.62,260.64503,2634.8596189099835,,6645.0,-0.182956450617284,788.4830256200052,0.7007495124365702
16171,279.586115,308.0,310.07724,264.72211,314.4666,293.80279,252.021,2622.6298472299586,,6052.0,0.1713310988643904,2634.8596189099835,-0.004663171088723051
16172,310.4140050000001,314.89371,309.3,310.07724,320.0,311.9080249999999,306.0,532.6562123500026,,2506.0,-0.002506601258447753,2622.6298472299586,-3.923682079402196
16173,295.42953,301.69,304.969,309.3,311.1485,299.403,288.58,815.6100210299977,,2557.0,-0.01400258648561273,532.6562123500026,0.34692291828718
16174,320.0004,334.32439,335.724,304.969,339.0,330.8,296.1,2256.7130898199853,,5537.0,0.10084631552715193,815.6100210299977,0.6385849735576896
16175,351.99486000000013,368.029,377.5,335.724,379.9999,362.32784,310.0,2791.4023633200068,,6843.0,0.12443554824796565,2256.7130898199853,0.1915486210537125
16176,369.178265,378.732845,378.12926,377.5,399.0,373.34385,350.99,2578.94523087002,,6680.0,0.0016669139072847364,2791.4023633200068,-0.08238140535396835
16177,359.91900000000015,369.0,360.25,378.12926,380.69065,363.499995,350.5,1468.1244624099847,,3900.0,-0.0472834606874908,2578.94523087002,-0.7566257472725295
16178,348.6681,355.26128500000016,351.7588,360.25,365.986,351.39866499999994,343.8683,658.0443913100007,,2052.0,-0.023570298403886168,1468.1244624099847,-1.2310416771235122
16179,356.21981500000015,361.406965,363.0,351.7588,365.0,359.35515,345.5,717.0856104800004,,1871.0,0.03195712516644926,658.0443913100007,0.08233496573788285
16180,359.26416750000016,366.0,361.15971,363.0,370.0,362.021295,352.60067999999984,291.7652631900002,,1240.0,-0.005069669421487553,717.0856104800004,-1.4577484058238546
16181,359.76569,364.99998,360.0528,361.15971,369.1,361.51325,357.0,386.8112050599996,,1565.0,-0.003064876754940432,291.7652631900002,0.2457166199600048
16182,356.50199250000014,359.19246,354.4,360.0528,363.0,358.0,351.0,291.5384355800001,,1030.0,-0.01569991956735238,386.8112050599996,-0.326793169794094
16183,354.11199999999997,356.665,355.32756,354.4,359.37,355.45965,351.5,481.8428541300019,,1343.0,0.00261726862302491,291.5384355800001,0.3949512105842238
16184,353.50717000000014,356.5,360.98900000000003,355.32756,361.0,355.0,350.3646,632.9929382500015,,1815.0,0.015933016847890915,481.8428541300019,0.23878636709261783
16185,329.8307225000001,338.5820525,337.21535,360.98900000000003,361.0,334.9464200000001,315.18014,1744.4082718999878,,4804.0,-0.06585699287235892,632.9929382500015,0.637130281685403
16186,330.46792,335.19854,332.14252,337.21535,339.55658,332.5,327.5027100000001,683.1125851199995,,1747.0,-0.01504329503387082,1744.4082718999878,-1.553617529376296
16187,320.423,329.5,314.0,332.14252,334.49,323.078,312.8305,596.9333267699985,,1885.0,-0.054622696305188484,683.1125851199995,-0.14436998988868027
16188,313.0,321.5,317.28001,314.0,327.77,316.71061999999995,308.0,975.3518853099936,,2696.0,0.010445891719745236,596.9333267699985,0.3879815728450899
16189,319.5096375,324.39926,324.62707,317.28001,326.99,322.04336,313.0,1125.8155438299984,,2224.0,0.023156391100718886,975.3518853099936,0.13364858865612297
16190,319.8196200000001,322.59517,323.60028,324.62707,327.69083,319.8196200000001,316.3,787.6024827999994,,2565.0,-0.003162983296494668,1125.8155438299984,-0.42942101937975163
16191,327.53963,331.72852,332.581,323.60028,334.89,329.37478,324.29167,613.6518150799983,,1417.0,0.02775250997928668,787.6024827999994,-0.2834680244485615
16192,324.3066100000001,326.6,326.469,332.581,332.8,325.29865,321.57,637.9074759700021,,1646.0,-0.01837747796777317,613.6518150799983,0.038023791542998696
16193,315.512025,320.3924125,316.54435,326.469,326.906,317.9363850000001,311.0,579.1135082000002,,1954.0,-0.030399976720607427,637.9074759700021,-0.10152408282228688
16194,313.4618,315.7503450000001,316.546,316.54435,318.475,314.51818,311.8,179.88028218000008,,951.0,5.2125397277939726e-06,579.1135082000002,-2.2194385131134102
16195,311.13001,314.06,311.50187,316.546,320.06145,312.11014,309.4,543.8644522999997,,1623.0,-0.01593490361590415,179.88028218000008,0.6692553053995579
16196,309.0,311.0447825,309.5,311.50187,315.0,310.03612500000014,305.0,739.1579040700003,,2096.0,-0.006426510376968192,543.8644522999997,0.2642107331798292
16197,314.31941,321.0,317.10393,309.5,325.0,317.582305,309.0,1046.9807127999998,,2618.0,0.024568432956381232,739.1579040700003,0.29401000893967905
16198,319.2005225000001,321.2996375,317.51001,317.10393,323.38247,320.24293,314.99431,620.0425755799996,,1914.0,0.0012805896161552815,1046.9807127999998,-0.6885626149472625
16199,322.708665,328.6708225,326.87876,317.51001,332.21818,326.5000050000001,318.05133,906.7626769699992,,2148.0,0.02950694373383685,620.0425755799996,0.3162019221480219
16200,328.1978,329.56983,329.9,326.87876,330.98,328.81998,326.06973,278.2406754500001,,777.0,0.009242692917704342,906.7626769699992,-2.258914878291922
16201,317.44981000000007,324.7,319.214,329.9,330.76037,320.0000100000001,314.34416,629.7764369899998,,1698.0,-0.0323916338284328,278.2406754500001,0.5581913531413716
16202,319.2196025,320.4797375,321.18635,319.214,322.84899,319.92066,315.55025,366.3853198799995,,1254.0,0.0061787703546837104,629.7764369899998,-0.7188910221519452
16203,318.35002000000014,320.0,319.80855,321.18635,321.5607,319.20916,315.6,440.8322051000002,,1562.0,-0.004289721527704958,366.3853198799995,0.1688780546401161
16204,321.8976425,324.01388250000014,327.99475,319.80855,327.99475,322.98223500000006,319.07843,661.2039251800006,,1482.0,0.02559718931842186,440.8322051000002,0.33328858418378005
16205,326.5000100000001,327.9546725,326.33,327.99475,329.9,327.26517,322.7,444.95089015,,1438.0,-0.005075538556638564,661.2039251800006,-0.48601551276164046
16206,326.78401,327.99334,326.91982,326.33,328.67597,327.3,325.1,333.07713898999964,,809.0,0.0018074341923820414,444.95089015,-0.3358794046905732
16207,326.99999,327.9,327.91212,326.91982,328.3119999999999,327.29,325.91,129.26785720999996,,361.0,0.0030353008269734154,333.07713898999964,-1.5766431515059824
16208,325.130005,326.889995,324.47401,327.91212,328.289,326.19652,323.1772,186.66466875,,639.0,-0.010484851856039949,129.26785720999996,0.30748621002762766
16209,324.4145575,325.9,325.0,324.47401,327.9,325.10001,322.86359,324.5797626299996,,1028.0,0.0016210543334425425,186.66466875,0.4249035514799303
16210,332.70611,355.09526,354.83095,325.0,363.12065,347.01,325.0075,1776.6054920700046,,4228.0,0.09178753846153838,324.5797626299996,0.8173034114333302
16211,358.7,360.58011,360.23155,354.83095,362.9,359.69999,352.0,610.8140041500002,,2114.0,0.015220205565495496,1776.6054920700046,-1.9085867056082033
16212,370.30660000000006,380.5100025,385.0,360.23155,387.22523,376.0,355.7,1816.6754554799936,,4620.0,0.06875702586294835,610.8140041500002,0.6637737344292938
16213,387.42001,394.0,383.78959,385.0,402.9,390.0,374.89,1741.0930239999966,,5094.0,-0.003143922077922141,1816.6754554799936,-0.04341090937596977
16214,382.13027,384.91616,387.59435,383.78959,389.25008,383.33053,379.8344,411.1436129800003,,1613.0,0.00991366128508083,1741.0930239999966,-3.2347563455514274
16215,412.69,420.019,419.49,387.59435,428.00001,416.81123,386.34,1839.0817905300025,,5614.0,0.08229131822999998,411.1436129800003,0.7764408222097
16216,424.43093,427.90065,427.73512,419.49,430.9,426.5,413.50001,1012.8528367199983,,3397.0,0.019655105008462626,1839.0817905300025,-0.815744325193033
16217,413.73366,425.29989000000006,421.67598,427.73512,434.9,417.999,400.74582,2165.5562080299887,,6441.0,-0.014165635966483212,1012.8528367199983,0.5322897494120493
16218,420.0,423.01099999999997,424.88,421.67598,426.00001,421.20564,415.64308,925.801865379999,,3041.0,0.007598298579871716,2165.5562080299887,-1.339114111787977
16219,416.43405,418.9706075,419.39,424.88,426.0,417.92921,413.12,705.5904216200001,,2810.0,-0.012921295424590494,925.801865379999,-0.3120952850442675
16220,430.0,447.0,452.0,419.39,456.0,443.52374000000003,417.1,1576.1997694800002,,5237.0,0.07775578816853053,705.5904216200001,0.5523470848794886
16221,451.49575999999996,453.66,456.98,452.0,457.5,452.82926,444.5,473.7803580199971,,2401.0,0.011017699115044287,1576.1997694800002,-2.3268575676441885
16222,463.872445,476.83230999999995,461.27185999999995,456.98,491.5,470.92917,447.04702000000003,1702.781889099996,,7039.0,0.009391789575036077,473.7803580199971,0.7217609835688273
16223,462.22742,477.0,480.24859000000004,461.27185999999995,489.0,465.47467,451.2,1430.6499501200092,,5137.0,0.04114001231291234,1702.781889099996,-0.19021560022922399
